image_id,annotation_id,class,canonical_area_px,adapter_mask_iou,adapter_geometry_type,connected_components,hole_count,matched,mask_iou,confidence,predicted_area_px,false_positive_px,false_negative_px,relative_area_error,gt_normalized_contribution,band,automatic_flags,contested_fraction,overlap_resolved_iou,false_negative_contested_share
F75mTbxKUV3DbBpuTvZq,410,helmet_on_head,123158,0.992559524,CANONICAL_RLE,1,0,True,0.932624,0.983413,128717,7170,1611,0.045137,0.932624,HIGH_QUALITY_MASK,UNATTRIBUTED,0.988892,0.932624,0.492862
F75mTbxKUV3DbBpuTvZq,411,person,250503,0.99290154,CANONICAL_RLE,2,1,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
F75mTbxKUV3DbBpuTvZq,412,person,446254,0.992211042,CANONICAL_RLE,6,0,True,0.528572,0.928138,357446,79531,168339,-0.199008,0.528572,MODERATE_MASK,BOUNDARY_ERROR,0.323258,0.728101,0.85651
F9BUOPsajE69txpyePoP,413,vest_on_body,208817,0.989136957,CANONICAL_RLE,5,0,True,0.482036,0.617739,106040,3632,106409,-0.492187,0.482036,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.997682,0.482258,0.998384
F9BUOPsajE69txpyePoP,414,vest_on_body,217749,0.991065267,CANONICAL_RLE,9,1,True,0.783091,0.906888,191966,12029,37812,-0.118407,0.783091,HIGH_QUALITY_MASK,UNATTRIBUTED,0.998976,0.783091,1.0
F9BUOPsajE69txpyePoP,415,person,442514,0.989829177,CANONICAL_RLE,17,17,True,0.343327,0.409537,334970,136261,243805,-0.24303,0.343327,LOW_OVERLAP_MASK,BOUNDARY_ERROR,0.475664,0.520549,0.84447
F9BUOPsajE69txpyePoP,416,person,429946,0.993629378,CANONICAL_RLE,1,6,True,0.368274,0.667193,282769,90940,238117,-0.342315,0.368274,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.505938,0.625462,0.908129
F9BUOPsajE69txpyePoP,417,helmet_loose,64926,0.989725187,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.034747,0.0,
Foo1oq3oHF7pBhTWKpnL,437,person,621098,0.996351495,CANONICAL_POLYGON,1,0,True,0.440794,0.793875,282016,5719,344801,-0.54594,0.440794,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.608261,0.781653,0.962773
Foo1oq3oHF7pBhTWKpnL,438,vest_on_body,375523,0.995221094,CANONICAL_POLYGON,1,0,True,0.780163,0.705064,302290,5236,78469,-0.195016,0.780163,HIGH_QUALITY_MASK,UNATTRIBUTED,0.999606,0.880268,0.999669
Foo1oq3oHF7pBhTWKpnL,439,helmet_loose,90670,0.99447132,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,1.0,0.0,
G6t1yK9gNn0LIS4hbciD,452,person,677075,0.9968387,CANONICAL_POLYGON,1,0,True,0.499897,0.887388,382821,29571,323825,-0.434596,0.499897,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.320007,0.689204,0.640655
G6t1yK9gNn0LIS4hbciD,453,vest_on_body,216690,0.993067559,CANONICAL_POLYGON,1,0,True,0.654392,0.926242,295298,92782,14174,0.362767,0.654392,MODERATE_MASK,OVERSEGMENTATION,0.999903,0.654392,0.999718
GKGcxwlCacsz6brHHLRV,465,helmet_loose,846962,0.998074262,CANONICAL_POLYGON,1,0,True,0.936861,0.836477,861781,35261,20442,0.017497,0.936861,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.936861,0.0
H6Qo9zKVlWVMqPD3713Z,476,person,2350,0.971795935,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
HvvG43BEgtvO5Az8qBX5,499,person,218855,0.995020713,CANONICAL_POLYGON,1,0,True,0.140731,0.908029,51074,17773,185554,-0.766631,0.140731,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.796806,0.40829,0.909622
HvvG43BEgtvO5Az8qBX5,500,person,434796,0.997231258,CANONICAL_POLYGON,1,0,True,0.379481,0.87659,210296,32838,257338,-0.516334,0.379481,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.56975,0.802919,0.960729
HvvG43BEgtvO5Az8qBX5,501,helmet_on_head,49393,0.988030664,CANONICAL_POLYGON,1,0,True,0.871664,0.554028,50056,3741,3078,0.013423,0.871664,HIGH_QUALITY_MASK,UNATTRIBUTED,0.006681,0.871664,0.025341
HvvG43BEgtvO5Az8qBX5,502,helmet_on_head,40762,0.989650146,CANONICAL_POLYGON,1,0,True,0.95909,0.954488,41941,1453,274,0.028924,0.95909,HIGH_QUALITY_MASK,UNATTRIBUTED,0.976547,0.95909,0.481752
HvvG43BEgtvO5Az8qBX5,503,person,216404,0.993953317,CANONICAL_POLYGON,1,0,True,0.208424,0.628073,96886,42851,162369,-0.552291,0.208424,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.714372,0.397694,0.897419
HvvG43BEgtvO5Az8qBX5,504,helmet_on_head,52281,0.995370811,CANONICAL_POLYGON,1,0,True,0.968038,0.921526,52517,969,733,0.004514,0.968038,HIGH_QUALITY_MASK,UNATTRIBUTED,0.980911,0.968038,0.500682
HvvG43BEgtvO5Az8qBX5,505,helmet_on_head,26319,0.983735886,CANONICAL_POLYGON,1,0,True,0.905785,0.964532,28863,2636,92,0.09666,0.905785,HIGH_QUALITY_MASK,UNATTRIBUTED,0.956419,0.905785,0.771739
HvvG43BEgtvO5Az8qBX5,506,vest_on_body,198720,0.992499699,CANONICAL_RLE,3,2,True,0.868597,0.928234,220780,25780,3720,0.11101,0.868597,HIGH_QUALITY_MASK,UNATTRIBUTED,0.988567,0.868597,0.931183
HvvG43BEgtvO5Az8qBX5,507,vest_on_body,146792,0.995549325,CANONICAL_RLE,1,0,True,0.964216,0.776822,145835,2187,3144,-0.006519,0.964216,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.964216,0.0
HvvG43BEgtvO5Az8qBX5,508,vest_on_body,161024,0.98864449,CANONICAL_RLE,5,8,True,0.78556,0.850797,165712,21964,17276,0.029114,0.78556,HIGH_QUALITY_MASK,UNATTRIBUTED,0.925601,0.78556,0.356622
HvvG43BEgtvO5Az8qBX5,509,vest_on_body,116693,0.98542096,CANONICAL_RLE,3,1,True,0.551415,0.25155,150487,55524,21730,0.289597,0.551415,MODERATE_MASK,OVERSEGMENTATION,0.982073,0.551415,0.934146
JSKtWAeEIHCqkNcipvGH,555,person,25826,0.976695797,CANONICAL_POLYGON,1,0,True,0.569536,0.920827,18008,2102,9920,-0.302718,0.569536,MODERATE_MASK,UNDERSEGMENTATION,0.238287,0.675039,0.547681
JSKtWAeEIHCqkNcipvGH,556,person,19633,0.983020285,CANONICAL_POLYGON,1,0,True,0.631499,0.912103,16986,2812,5459,-0.134824,0.631499,MODERATE_MASK,BOUNDARY_ERROR,0.236744,0.788187,0.836417
JSKtWAeEIHCqkNcipvGH,557,vest_on_body,5177,0.96928839,CANONICAL_POLYGON,1,0,True,0.662885,0.980016,5522,1257,912,0.066641,0.662885,MODERATE_MASK,BOUNDARY_ERROR,0.999421,0.662885,1.0
JSKtWAeEIHCqkNcipvGH,558,helmet_on_head,1117,0.964594128,CANONICAL_POLYGON,1,0,True,0.810589,0.970059,1311,224,30,0.173679,0.810589,HIGH_QUALITY_MASK,UNATTRIBUTED,0.994628,0.810589,0.866667
JSKtWAeEIHCqkNcipvGH,559,vest_on_body,3565,0.946514103,CANONICAL_POLYGON,1,0,True,0.814885,0.943576,4141,681,105,0.161571,0.814885,HIGH_QUALITY_MASK,UNATTRIBUTED,0.992146,0.814885,0.961905
JSKtWAeEIHCqkNcipvGH,560,helmet_on_head,1026,0.93019039,CANONICAL_POLYGON,1,0,True,0.811523,0.924953,1175,189,40,0.145224,0.811523,HIGH_QUALITY_MASK,UNATTRIBUTED,0.955166,0.811523,1.0
L51HLb9pTcXWg0hlY2eI,592,helmet_loose,304354,0.996346183,CANONICAL_POLYGON,1,0,True,0.794778,0.398453,380535,77247,1066,0.250304,0.794778,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.794765,0.0
L51HLb9pTcXWg0hlY2eI,593,helmet_loose,67249,0.991863916,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
LVQG21gdyYgR1aZBE6h9,614,person,168124,0.992975387,CANONICAL_POLYGON,1,0,True,0.909775,0.824217,163516,5530,10138,-0.027408,0.909775,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.909775,0.0
Mbgd4Kw22vX5vdWxqfRn,635,vest_loose,203478,0.991617648,CANONICAL_POLYGON,1,0,True,0.232054,0.465171,737374,560167,26271,2.623851,0.232054,LOW_OVERLAP_MASK,OVERSEGMENTATION,0.0,0.228157,0.0
Mbgd4Kw22vX5vdWxqfRn,636,vest_loose,135104,0.990519624,CANONICAL_POLYGON,1,0,True,0.295033,0.268013,454628,320276,752,2.365023,0.295033,LOW_OVERLAP_MASK,OVERSEGMENTATION,0.0,0.295033,0.0
Mbgd4Kw22vX5vdWxqfRn,637,vest_loose,152916,0.990527959,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
Mbgd4Kw22vX5vdWxqfRn,638,vest_loose,151294,0.993986909,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
Mbgd4Kw22vX5vdWxqfRn,639,vest_loose,281922,0.995135383,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
Mbgd4Kw22vX5vdWxqfRn,640,vest_loose,327765,0.996051828,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
Mbgd4Kw22vX5vdWxqfRn,641,vest_loose,97394,0.989893444,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
Mbgd4Kw22vX5vdWxqfRn,642,vest_loose,101459,0.987819602,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
NSxOF60pUyiloAjZa1zY,663,person,3938,0.967926405,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
NSxOF60pUyiloAjZa1zY,664,person,9503,0.982918446,CANONICAL_RLE,1,0,True,0.825483,0.837888,11114,1791,180,0.169525,0.825483,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.825483,0.0
NSxOF60pUyiloAjZa1zY,665,person,336313,0.992735741,CANONICAL_RLE,1,2,True,0.907845,0.913981,352608,24786,8491,0.048452,0.907845,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.907845,0.0
NSxOF60pUyiloAjZa1zY,666,person,82781,0.983130137,CANONICAL_RLE,3,0,True,0.478356,0.577599,43339,2530,41972,-0.476462,0.478356,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.0,0.478356,0.0
P2bOf45tvhUMqEYK8wqW,686,vest_on_body,32805,0.984980475,CANONICAL_POLYGON,1,0,True,0.929798,0.946504,35093,2379,91,0.069745,0.929798,HIGH_QUALITY_MASK,UNATTRIBUTED,0.999573,0.929798,1.0
P2bOf45tvhUMqEYK8wqW,687,person,85607,0.990301375,CANONICAL_POLYGON,1,0,True,0.485971,0.936606,49545,5345,41407,-0.421251,0.485971,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.417174,0.791306,0.855894
P2bOf45tvhUMqEYK8wqW,688,helmet_on_head,3020,0.973505654,CANONICAL_POLYGON,1,0,True,0.793609,0.824872,3098,391,313,0.025828,0.793609,HIGH_QUALITY_MASK,UNATTRIBUTED,0.96755,0.793609,0.99361
QYjn7wMnjUSLcCSRwwn1,728,person,632684,0.99538164,CANONICAL_POLYGON,1,0,True,0.861292,0.85475,721717,94983,5950,0.140723,0.861292,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.861292,0.0
QYjn7wMnjUSLcCSRwwn1,729,person,18131,0.983399338,CANONICAL_POLYGON,1,0,True,0.41529,0.816297,9286,1241,10086,-0.487839,0.41529,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.0,0.41529,0.0
R32m4IeILycIsDayiufx,732,person,77916,0.988411353,CANONICAL_POLYGON,1,0,True,0.542462,0.888953,48299,3911,33528,-0.380114,0.542462,MODERATE_MASK,UNDERSEGMENTATION,0.682376,0.406183,0.891195
R32m4IeILycIsDayiufx,733,vest_on_body,53624,0.990836579,CANONICAL_RLE,1,0,True,0.583953,0.848669,31816,317,22125,-0.406684,0.583953,MODERATE_MASK,UNDERSEGMENTATION,0.991496,0.583953,0.980836
RRlPrUJXfRWGGJ6CeKIL,756,person,633152,0.99630005,CANONICAL_POLYGON,1,0,True,0.39752,0.678655,255226,2530,380456,-0.596896,0.39752,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.637768,0.764134,0.948864
RRlPrUJXfRWGGJ6CeKIL,757,helmet_on_head,104057,0.989975725,CANONICAL_POLYGON,1,0,True,0.678795,0.932548,74456,2277,31878,-0.284469,0.678795,MODERATE_MASK,UNDERSEGMENTATION,0.999289,0.678795,0.997679
RRlPrUJXfRWGGJ6CeKIL,758,vest_on_body,64310,0.993325402,CANONICAL_POLYGON,1,0,True,0.088969,0.421545,720487,656369,192,10.203343,0.088969,LOW_OVERLAP_MASK,OVERSEGMENTATION,0.991976,0.088969,0.625
RRlPrUJXfRWGGJ6CeKIL,759,vest_on_body,91799,0.99140073,CANONICAL_POLYGON,1,0,True,0.558757,0.293863,124014,46653,14438,0.35093,0.558757,MODERATE_MASK,OVERSEGMENTATION,0.998431,0.558757,0.993559
RRlPrUJXfRWGGJ6CeKIL,760,vest_on_body,146444,0.99315496,CANONICAL_POLYGON,1,0,True,0.47681,0.892817,298662,154953,2735,1.039428,0.47681,LOW_OVERLAP_MASK,OVERSEGMENTATION,0.985851,0.47681,0.829616
SA6z7RB5PM7Ij8AwZgp1,768,vest_on_body,150433,0.991339988,CANONICAL_RLE,9,1,True,0.002598,0.711667,25158,24703,149978,-0.832763,0.002598,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.999415,0.002598,0.999413
SA6z7RB5PM7Ij8AwZgp1,769,person,320803,0.967998113,CANONICAL_RLE,1,8,True,0.783235,0.951741,288753,21023,53073,-0.099906,0.783235,HIGH_QUALITY_MASK,UNATTRIBUTED,0.530824,0.45723,0.760971
SA6z7RB5PM7Ij8AwZgp1,770,helmet_on_head,20625,0.979772804,CANONICAL_RLE,1,0,True,0.901163,0.912416,22212,1907,320,0.076945,0.901163,HIGH_QUALITY_MASK,UNATTRIBUTED,0.96703,0.901163,0.5375
Sx8zzDNF7sd2E0aaDtN8,813,vest_on_body,24954,0.988003326,CANONICAL_POLYGON,1,0,True,0.848602,0.469353,29406,4452,0,0.178408,0.848602,HIGH_QUALITY_MASK,UNATTRIBUTED,0.997155,0.848602,
Sx8zzDNF7sd2E0aaDtN8,814,helmet_on_head,139495,0.993991276,CANONICAL_POLYGON,1,0,True,0.927378,0.982501,146659,8973,1809,0.051357,0.927378,HIGH_QUALITY_MASK,UNATTRIBUTED,0.996631,0.927378,0.934771
Sx8zzDNF7sd2E0aaDtN8,815,person,87298,0.982977368,CANONICAL_RLE,1,0,True,0.288041,0.715376,25479,259,62078,-0.708138,0.288041,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.285035,0.4024,0.400834
Sx8zzDNF7sd2E0aaDtN8,816,person,137003,0.982786743,CANONICAL_RLE,19,1,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
Sx8zzDNF7sd2E0aaDtN8,817,person,169079,0.991421107,CANONICAL_RLE,4,2,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
Sx8zzDNF7sd2E0aaDtN8,818,person,476901,0.996201504,CANONICAL_RLE,2,3,True,0.661963,0.946189,361528,27580,142953,-0.241922,0.661963,MODERATE_MASK,BOUNDARY_ERROR,0.291518,0.907901,0.964639
UzXLvGMEvzoOvv29dkyY,876,helmet_loose,23657,0.988995816,CANONICAL_POLYGON,1,0,True,0.957904,0.897448,24574,977,60,0.038762,0.957904,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.957904,0.0
UzXLvGMEvzoOvv29dkyY,877,helmet_loose,27147,0.988455095,CANONICAL_POLYGON,1,0,True,0.955036,0.939629,28290,1209,66,0.042104,0.955036,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.955036,0.0
UzXLvGMEvzoOvv29dkyY,878,helmet_loose,30999,0.990982637,CANONICAL_POLYGON,1,0,True,0.959906,0.956197,31816,1051,234,0.026356,0.959906,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.959906,0.0
VBtNhSPdKWG9aB5UwSAp,889,person,432203,0.9955609,CANONICAL_POLYGON,1,0,True,0.720413,0.898457,317190,3386,118399,-0.266109,0.720413,MODERATE_MASK,UNDERSEGMENTATION,0.284385,0.949559,0.964907
VBtNhSPdKWG9aB5UwSAp,890,helmet_loose,24760,0.991415965,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,1.0,0.0,
VBtNhSPdKWG9aB5UwSAp,891,vest_on_body,98469,0.98419533,CANONICAL_RLE,4,0,True,0.752135,0.699502,121098,26845,4216,0.229808,0.752135,HIGH_QUALITY_MASK,UNATTRIBUTED,0.996892,0.752047,0.974146
WRFgtFooB6kjdViPXWHk,930,helmet_loose,308846,0.995987459,CANONICAL_POLYGON,1,0,True,0.80708,0.77008,381784,73334,396,0.236163,0.80708,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.807007,0.0
WRFgtFooB6kjdViPXWHk,931,helmet_loose,69192,0.991344597,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
WeIamb2srt7SBgcfAFq1,932,person,58351,0.994104216,CANONICAL_POLYGON,1,0,True,0.796467,0.402278,48131,922,11142,-0.175147,0.796467,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.796467,0.0
WeIamb2srt7SBgcfAFq1,933,person,77099,0.993107713,CANONICAL_POLYGON,1,0,True,0.946052,0.624233,78591,2904,1412,0.019352,0.946052,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.946052,0.0
WeIamb2srt7SBgcfAFq1,934,person,34948,0.987843836,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
WvGmeXrUqULTXbaSGJgZ,961,helmet_on_head,51799,0.991460192,CANONICAL_POLYGON,1,0,True,0.900169,0.841537,55838,4847,808,0.077974,0.900169,HIGH_QUALITY_MASK,UNATTRIBUTED,0.985347,0.900169,0.950495
WvGmeXrUqULTXbaSGJgZ,962,person,294497,0.99464612,CANONICAL_POLYGON,1,0,True,0.711689,0.922017,215374,3379,82502,-0.268672,0.711689,MODERATE_MASK,UNDERSEGMENTATION,0.27457,0.936617,0.925432
WvGmeXrUqULTXbaSGJgZ,963,vest_on_body,16190,0.963825983,CANONICAL_POLYGON,1,0,True,0.3846,0.918496,26536,14668,4322,0.639036,0.3846,LOW_OVERLAP_MASK,OVERSEGMENTATION,0.933539,0.3846,0.786904
WvGmeXrUqULTXbaSGJgZ,964,vest_on_body,10384,0.972133609,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.991911,0.0,
WvGmeXrUqULTXbaSGJgZ,965,vest_on_body,5465,0.932912257,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.806221,0.0,
ZtkHwixUGYxprWRUjVfK,1044,person,2782004,0.998679634,CANONICAL_POLYGON,1,0,True,0.9062,0.931366,2553645,17098,245457,-0.082084,0.9062,HIGH_QUALITY_MASK,UNATTRIBUTED,0.156393,0.867072,0.710389
ZtkHwixUGYxprWRUjVfK,1045,helmet_on_head,436415,0.996253784,CANONICAL_POLYGON,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.996952,0.0,
ahfMFVQYlwiC5qDCiYTe,1050,vest_on_body,8581,0.975216007,CANONICAL_POLYGON,1,0,True,0.92263,0.893487,8615,363,329,0.003962,0.92263,HIGH_QUALITY_MASK,UNATTRIBUTED,0.997553,0.92263,0.948328
ahfMFVQYlwiC5qDCiYTe,1051,person,18274,0.97421387,CANONICAL_POLYGON,1,0,True,0.38378,0.931358,9367,1701,10608,-0.487414,0.38378,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.468425,0.650891,0.793458
d1LRdQbKYoIKVWX76Mj1,1080,person,2105860,0.998330757,CANONICAL_POLYGON,1,0,True,0.879886,0.959915,2356917,268102,17045,0.119218,0.879886,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.879886,0.0
eK6ftnVVMa7WC57HMKWj,1123,person,531055,0.971475355,CANONICAL_RLE,1,15,True,0.803088,0.408621,647317,122475,6213,0.218926,0.803088,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.803088,0.0
eK6ftnVVMa7WC57HMKWj,1124,person,26016,0.97450661,CANONICAL_RLE,2,0,True,0.026932,0.690834,957560,931765,221,35.806581,0.026932,LOW_OVERLAP_MASK,OVERSEGMENTATION,0.0,0.026932,0.0
feq9UuxoWtVRBPUnMr4G,1194,person,221980,0.968790341,CANONICAL_RLE,3,3,True,0.952027,0.949009,231185,10171,966,0.041468,0.952027,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.952027,0.0
feq9UuxoWtVRBPUnMr4G,1195,person,142232,0.98888501,CANONICAL_RLE,2,1,True,0.602426,0.961046,92009,3947,54170,-0.353106,0.602426,MODERATE_MASK,UNDERSEGMENTATION,0.0,0.602426,0.0
feq9UuxoWtVRBPUnMr4G,1196,person,109643,0.982224828,CANONICAL_RLE,7,2,True,0.597561,0.873323,70105,2871,42409,-0.360607,0.597561,MODERATE_MASK,UNDERSEGMENTATION,0.0,0.597561,0.0
hKVfPWLhNq2uN8d3SJs1,1235,vest_on_body,885290,0.995480395,CANONICAL_RLE,5,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.999753,0.0,
hKVfPWLhNq2uN8d3SJs1,1236,helmet_on_head,149944,0.994335897,CANONICAL_RLE,1,0,True,0.968207,0.861773,149001,1943,2886,-0.006289,0.968207,HIGH_QUALITY_MASK,UNATTRIBUTED,0.985608,0.968207,0.59702
hKVfPWLhNq2uN8d3SJs1,1237,person,1370011,0.997564691,CANONICAL_RLE,1,0,True,0.739682,0.94062,1026137,7337,351211,-0.251001,0.739682,MODERATE_MASK,UNDERSEGMENTATION,0.753904,0.263776,0.850213
hn0aQnTlX2RCubxvozTD,1242,person,194521,0.992431627,CANONICAL_POLYGON,1,0,True,0.884175,0.94808,218053,24447,915,0.120974,0.884175,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.884175,0.0
hsfBHYazMXnS3WJlQzR7,1243,vest_on_body,137794,0.991384549,CANONICAL_RLE,1,0,True,0.796672,0.923792,172944,35158,8,0.255091,0.796672,HIGH_QUALITY_MASK,UNATTRIBUTED,0.998803,0.796672,0.0
hsfBHYazMXnS3WJlQzR7,1244,vest_on_body,143054,0.994693573,CANONICAL_RLE,1,0,True,0.96022,0.836695,147927,5389,516,0.034064,0.96022,HIGH_QUALITY_MASK,UNATTRIBUTED,0.999063,0.96022,0.978682
hsfBHYazMXnS3WJlQzR7,1245,person,477335,0.995486555,CANONICAL_RLE,1,0,True,0.263371,0.903105,127519,1427,351243,-0.732852,0.263371,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.659507,0.76906,0.896263
hsfBHYazMXnS3WJlQzR7,1246,person,578546,0.995490197,CANONICAL_RLE,1,2,True,0.243217,0.735592,146415,4587,436718,-0.746926,0.243217,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.724566,0.865132,0.959876
hsfBHYazMXnS3WJlQzR7,1247,helmet_on_head,276675,0.996730788,CANONICAL_RLE,1,0,True,0.984868,0.994282,276984,2265,1956,0.001117,0.984868,HIGH_QUALITY_MASK,UNATTRIBUTED,0.998554,0.984868,0.948364
hsfBHYazMXnS3WJlQzR7,1248,helmet_on_head,177499,0.995106752,CANONICAL_RLE,1,0,True,0.986052,0.984979,177893,1445,1051,0.00222,0.986052,HIGH_QUALITY_MASK,UNATTRIBUTED,0.998186,0.986052,0.928639
k9xkkgvQEhZ5r4UBzBLi,1324,person,151391,0.9924221,CANONICAL_RLE,1,0,True,0.446878,0.553823,310409,167779,8761,1.050379,0.446878,LOW_OVERLAP_MASK,OVERSEGMENTATION,0.0,0.446878,0.0
k9xkkgvQEhZ5r4UBzBLi,1325,person,213311,0.992119735,CANONICAL_RLE,1,2,True,0.802985,0.919746,215401,24468,22378,0.009798,0.802985,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.802985,0.0
lSb8IK6pm0WEKyASISFH,1426,vest_on_body,75409,0.99261978,CANONICAL_RLE,4,1,True,0.972523,0.979116,75775,1236,870,0.004854,0.972523,HIGH_QUALITY_MASK,UNATTRIBUTED,1.0,0.972523,1.0
lSb8IK6pm0WEKyASISFH,1427,helmet_on_head,9731,0.983713355,CANONICAL_RLE,1,0,True,0.946031,0.914268,10101,460,90,0.038023,0.946031,HIGH_QUALITY_MASK,UNATTRIBUTED,0.991265,0.946031,0.588889
lSb8IK6pm0WEKyASISFH,1428,person,161040,0.990928584,CANONICAL_RLE,1,2,True,0.432328,0.902528,75360,4006,89686,-0.532042,0.432328,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.528161,0.878172,0.941786
nTcgBq8KIfwkvtofPfOw,1505,vest_on_body,118622,0.981523808,CANONICAL_RLE,6,2,True,0.766922,0.958785,118059,15329,15892,-0.004746,0.766922,HIGH_QUALITY_MASK,UNATTRIBUTED,0.995709,0.766922,0.994777
nTcgBq8KIfwkvtofPfOw,1506,vest_on_body,55660,0.975980288,CANONICAL_RLE,5,0,True,0.830512,0.919476,65670,10622,612,0.179842,0.830512,HIGH_QUALITY_MASK,UNATTRIBUTED,0.991718,0.830512,0.931373
nTcgBq8KIfwkvtofPfOw,1507,person,210862,0.992849958,CANONICAL_RLE,1,2,True,0.287501,0.698819,100864,31255,141253,-0.521659,0.287501,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.63404,0.632743,0.942132
nTcgBq8KIfwkvtofPfOw,1508,person,156552,0.992727712,CANONICAL_RLE,1,2,True,0.48265,0.464194,81867,4254,78939,-0.477062,0.48265,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.436353,0.827555,0.857966
nTcgBq8KIfwkvtofPfOw,1509,helmet_on_head,15908,0.982066131,CANONICAL_RLE,1,0,True,0.936682,0.807936,15749,438,597,-0.009995,0.936682,HIGH_QUALITY_MASK,UNATTRIBUTED,0.979507,0.936682,0.867672
nTcgBq8KIfwkvtofPfOw,1510,helmet_on_head,13595,0.983770015,CANONICAL_RLE,1,0,True,0.932924,0.94638,14127,747,215,0.039132,0.932924,HIGH_QUALITY_MASK,UNATTRIBUTED,0.964546,0.932924,0.362791
nXwfWz2We6dOnsyzeEno,1511,helmet_on_head,11122,0.979194452,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.993257,0.0,
